Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:2OEcttigkXv11LYWFQi7ua,Diva,7OB&KASHAT,Marwan Pablo;Abyusif,2024-11-29,172307,46,false,,2024-12-01T13:06:29Z,"egyptian hip hop,arabic hip hop,egyptian pop,mahraganat",Quality Clique,0.571,0.81,2,-7.03,0,0.377,0.189,0.0000212,0.425,0.378,156.163,4
spotify:track:2epv0Qcqn21L9JD4oawKxQ,MTMSHISH,7OB&KASHAT,Marwan Pablo;Abyusif,2024-11-29,173714,52,false,,2024-12-01T13:06:22Z,"egyptian hip hop,arabic hip hop,egyptian pop,mahraganat",Quality Clique,0.486,0.848,1,-5.432,0,0.204,0.407,0.00000175,0.143,0.543,104.86,4
spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,Sweater Weather,I Love You.,The Neighbourhood,2013-04-22,240400,94,false,,2024-11-30T19:56:02Z,,Columbia,0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,4
spotify:track:0YThXX1dqUpYBLyJNAsF9N,If We Being Rëal,2093,Yeat,2024-02-16,172500,77,true,,2024-11-28T13:23:40Z,rage rap,Field Trip Recordings/Capitol Records,0.457,0.499,1,-6.67,1,0.0334,0.247,0.0000634,0.171,0.0348,127.95,4
spotify:track:17vVm6v7GE2tP2KRVbCwqv,U Should Know,2093,Yeat,2024-02-16,186474,60,true,,2024-11-28T13:23:24Z,rage rap,Field Trip Recordings/Capitol Records,0.681,0.75,7,-10.931,1,0.0849,0.081,0.00664,0.246,0.401,139.002,4
spotify:track:07q0QVgO56EorrSGHC48y3,I Was Made For Lovin' You,Dynasty,KISS,1979-03-23,271240,89,false,,2024-11-28T13:20:38Z,"glam rock,glam metal,hard rock,rock,classic rock",Casablanca Records,0.768,0.852,4,-6.215,1,0.038,0.214,0.0000736,0.0723,0.867,128.373,4
spotify:track:4g0qmc5UKnHhAjqof7kPOA,تررن,تررن,DizzyTooSkinny;Intomymind,2022-06-23,149072,0,false,,2024-11-27T12:14:25Z,"egyptian hip hop,arabic hip hop,egyptian pop",Dizzy,0.729,0.827,9,-8.346,1,0.299,0.116,0.00000103,0.085,0.942,95.037,4
spotify:track:25l5oiVqK4O57ouUlWXSAm,LSD,LSD,Intomymind;DizzyTooSkinny,2021-11-08,185524,0,true,,2024-11-24T02:53:56Z,"egyptian hip hop,arabic hip hop,egyptian pop",WKS LTD,0.662,0.497,8,-11.883,1,0.0496,0.0178,0,0.268,0.271,137.917,4
spotify:track:5r3P9EYcEsT2asGaYdDZM6,Skuda,Skuda,Intomymind;DizzyTooSkinny,2021-11-08,278816,0,true,,2024-11-24T02:53:55Z,"egyptian hip hop,arabic hip hop,egyptian pop",WKS LTD,0.734,0.636,0,-8.495,1,0.323,0.0491,0,0.254,0.229,115.957,4
spotify:track:4kjI1gwQZRKNDkw1nI475M,MY EYES,UTOPIA,Travis Scott,2023-07-28,251249,82,true,,2024-11-21T15:04:22Z,rap,Cactus Jack/Epic,0.455,0.621,0,-7.694,0,0.0517,0.651,0.00000259,0.123,0.28,119.043,4
spotify:track:3gPjFjCu1F5BiL3nXFBlWv,Kalem El Matafy,Kalem El Matafy,Intomymind;Big Moe;Batistuta;Afroto;DizzyTooSkinny,2021-12-31,260245,0,false,,2024-11-21T14:26:22Z,"egyptian hip hop,arabic hip hop,egyptian pop,southern hip hop,mahraganat",WKS LTD,0.782,0.596,11,-8.445,0,0.293,0.0664,0,0.108,0.667,149.981,4
spotify:track:3iPX4IgXabzPHN458ZiM6Y,Pluto,Pluto,Intomymind;DizzyTooSkinny;Afroto,2021-11-08,201230,0,true,,2024-11-21T14:26:22Z,"egyptian hip hop,arabic hip hop,egyptian pop,mahraganat",WKS LTD,0.785,0.449,1,-7.806,1,0.0765,0.0381,0,0.193,0.295,130.077,4
spotify:track:0KQFzbhsLq2D70jiug9l2P,Risk,Risk,DizzyTooSkinny;Omar Keif,2022-06-19,222355,0,false,,2024-11-21T14:23:04Z,"egyptian hip hop,arabic hip hop,egyptian pop,mahraganat",DizzyTooSkinny,0.756,0.624,8,-7.047,0,0.0604,0.0834,0,0.129,0.49,94.995,4
spotify:track:1O0Pv7QdGbzEAUoMlIgnXR,STR3,STR3,DizzyTooSkinny;Omar Keif,2021-11-22,208285,0,false,,2024-11-21T14:23:04Z,"egyptian hip hop,arabic hip hop,egyptian pop,mahraganat",DizzyTooSkinny,0.423,0.613,2,-10.226,1,0.0859,0.0559,0,0.113,0.298,138.479,4
spotify:track:5gF2k94idQZlm5Dbe2HjoI,EL LOVE,ZAZA ELWASEEM,ZIAD ZAZA;DizzyTooSkiny,2023-07-31,187245,40,false,,2024-11-21T14:23:03Z,"egyptian hip hop,arabic hip hop,egyptian pop,mahraganat",Global,0.786,0.418,0,-9.123,1,0.203,0.392,0.00168,0.0957,0.432,139.024,4
spotify:track:1tMyC59QGMqKatuWLhvggu,Flash,3awdet Eldab3,Eldab3;Marwan Moussa,2023-05-05,212129,33,false,,2024-11-20T17:59:47Z,"egyptian hip hop,arabic hip hop,egyptian pop,mahraganat",The Basement Records,0.691,0.622,1,-9.487,1,0.0588,0.429,0,0.596,0.915,155.004,4
spotify:track:0yLSY8FHJc9beVaW34qLe0,Intro,Intro,DizzyTooSkinny,2022-02-10,124000,0,false,,2024-11-19T19:14:00Z,"egyptian hip hop,arabic hip hop,egyptian pop",DizzyTooSkinny,0.734,0.686,10,-8.245,0,0.0761,0.127,0.0000316,0.146,0.596,119.975,4
spotify:track:75yFPprFeDgXbvZ23wEpP4,Sultan,SULTAN,Shabjdeed;Al Nather,2024-02-29,188800,36,false,,2024-06-01T16:55:36Z,"arabic hip hop,egyptian hip hop",BLTNM Records LTD,0.726,0.76,7,-8.881,0,0.0548,0.195,0.0295,0.0701,0.447,149.997,4
spotify:track:1vcb5OCIZ7X7WfomgPgH4y,Rad Saree3,SULTAN,Shabjdeed;Al Nather;Riyadiyat,2024-02-29,270000,50,false,,2024-06-01T16:16:29Z,"arabic hip hop,egyptian hip hop",BLTNM Records LTD,0.747,0.639,8,-9,0,0.0946,0.252,0.306,0.134,0.781,132,4
spotify:track:2i6giSzSXbv6ByxD1EU2Lg,Tal Abib,SULTAN,Shabjdeed;Al Nather,2024-02-29,195096,47,false,,2024-06-01T16:02:35Z,"arabic hip hop,egyptian hip hop",BLTNM Records LTD,0.584,0.609,5,-10.076,0,0.0964,0.21,0.00148,0.106,0.495,155.122,4
spotify:track:51LSjPv4jHZCq7T7QfCzS7,Fe Swat,SULTAN,Shabjdeed;Al Nather,2024-02-29,168467,42,false,,2024-06-01T16:02:34Z,"arabic hip hop,egyptian hip hop",BLTNM Records LTD,0.62,0.508,4,-10.054,0,0.22,0.44,0.0000524,0.136,0.185,176.023,4
spotify:track:6woGdS0SdhSA1sWRhCCxEd,Nasheed,SULTAN,Shabjdeed;Al Nather,2024-02-29,126000,39,false,,2024-06-01T16:02:31Z,"arabic hip hop,egyptian hip hop",BLTNM Records LTD,0.664,0.521,4,-10.565,0,0.0324,0.108,0.0000384,0.0946,0.0569,120.01,4
spotify:track:3E0Br6hvgYqNrmevDx2bfz,ICE COLD,MAGHOOL,TUL8TE;HADY MOAMER,2023-05-25,170666,47,true,,2023-10-07T15:06:01Z,"egyptian hip hop,egyptian pop,arabic hip hop","Vinyl Entertainment, a Division of RaxRecords Music Group",0.64,0.897,9,-3.777,0,0.205,0.388,0.00000333,0.0731,0.707,90.005,4
spotify:track:7Jf64G0O9Ph9itNELN5v7C,BA2EENA GHORAB,MAGHOOL,TUL8TE,2023-05-25,187058,51,false,,2023-10-07T15:05:14Z,"egyptian hip hop,egyptian pop,arabic hip hop","Vinyl Entertainment, a Division of RaxRecords Music Group",0.74,0.767,9,-4.11,0,0.0297,0.424,0.394,0.145,0.549,136.005,4
spotify:track:2tGkpgqffPVPMY74kLCCHz,Madraseh,Sindibad el Ward,Al Nather;Shabjdeed,2019-08-18,214202,37,true,,2023-10-07T13:37:24Z,"arabic hip hop,egyptian hip hop",BLTNM,0.864,0.486,2,-8.581,0,0.0735,0.166,0.00000169,0.264,0.631,143.933,4
spotify:track:1R7v15nTIBu5fafo0aLOx8,Filim,Sindibad el Ward,Al Nather;Shabjdeed,2019-08-18,166108,33,true,,2023-10-07T13:13:08Z,"arabic hip hop,egyptian hip hop",BLTNM,0.75,0.497,8,-7.953,1,0.256,0.0499,0.00563,0.189,0.235,151.98,4
spotify:track:6J2SmEJJokW0It4eR2Y5ou,عنيا بتلمع,عنيا بتلمع,TUL8TE,2022-09-08,150618,0,false,,2023-10-06T15:00:02Z,"egyptian hip hop,egyptian pop,arabic hip hop",TUL8TE,0.749,0.805,10,-4.479,0,0.0639,0.123,0.046,0.153,0.672,130.93,4
spotify:track:347Buvq8cnd9h6DG4oHC4r,KAFAN,KAFAN,TUL8TE,2023-09-14,137323,0,false,,2023-10-04T15:32:56Z,"egyptian hip hop,egyptian pop,arabic hip hop","Vinyl Entertainment, a Division of RaxRecords Music Group",0.668,0.677,5,-4.162,1,0.203,0.14,0,0.0861,0.64,142.278,4
spotify:track:1wD9UmyvPSDVPaNDJwnPZu,ANONYMOUS,MAGHOOL,TUL8TE;Lege-Cy,2023-05-25,169459,51,true,,2023-10-04T14:54:36Z,"egyptian hip hop,egyptian pop,arabic hip hop","Vinyl Entertainment, a Division of RaxRecords Music Group",0.597,0.808,10,-3.916,0,0.165,0.256,0.0000152,0.311,0.794,147.82,4
spotify:track:0CRgG0KMoqW1IXdNdoswhF,NKD GLG,Sindibad el Ward,Al Nather;Shabjdeed,2019-08-18,220990,46,true,,2023-09-28T18:45:41Z,"arabic hip hop,egyptian hip hop",BLTNM,0.747,0.557,5,-6.982,1,0.0421,0.195,0,0.0812,0.645,144.149,4
spotify:track:0NTwzpLsMehANlhchCxVIt,Fi Harb,Fi Harb,Shabjdeed;Riyadiyat,2020-01-06,192375,52,true,,2023-09-28T18:45:37Z,"arabic hip hop,egyptian hip hop",BLTNM,0.787,0.543,10,-5.925,0,0.0641,0.331,0.0684,0.0841,0.226,139.993,4
spotify:track:1noMAtMiCtrTVFu5K3tXPg,Mtaktak,Sindibad el Ward,Al Nather;Shabjdeed,2019-08-18,153604,50,true,,2023-09-28T18:45:36Z,"arabic hip hop,egyptian hip hop",BLTNM,0.821,0.585,6,-7.429,0,0.183,0.778,0.00474,0.107,0.48,139.807,4
spotify:track:49Q9iUTUfl8ug3eDP9jMRO,Sindibad,Sindibad el Ward,Al Nather;Shabjdeed,2019-08-18,186568,52,true,,2023-09-28T18:45:35Z,"arabic hip hop,egyptian hip hop",BLTNM,0.799,0.735,11,-7.793,0,0.0597,0.201,0.00644,0.119,0.164,150.032,4
spotify:track:55LLrj5aARUqCLoDEwAp7v,Amrikkka,Amrikkka,Shabjdeed;Al Nather,2020-12-30,205980,59,true,,2023-09-28T18:45:31Z,"arabic hip hop,egyptian hip hop",BLTNM,0.75,0.787,7,-7.367,1,0.153,0.77,0.0000244,0.141,0.554,140.054,4
spotify:track:5V0OaLEx4KwYSWIQR9Obny,Ya Ali,Ya Ali,Shabjdeed;Al Nather,2021-10-28,179643,36,true,,2023-09-28T16:22:10Z,"arabic hip hop,egyptian hip hop",BLTNM,0.58,0.798,8,-6.894,1,0.0567,0.189,0.000106,0.0957,0.254,151.995,4
spotify:track:5hUJkjeGR4CCyMmMLt9iLx,KALBI,KALBI,Shabjdeed,2023-05-27,165899,34,false,,2023-09-28T16:12:57Z,"arabic hip hop,egyptian hip hop",BLTNM Records LTD,0.788,0.718,8,-7.299,1,0.147,0.408,0,0.0821,0.565,140.016,4
spotify:track:2UJs1ktIwYP38QL6zuiYD0,Bombakshen,Sindibad el Ward,Al Nather;Shabjdeed;Shabmouri,2019-08-18,190949,35,true,,2023-09-28T16:03:33Z,"arabic hip hop,egyptian hip hop",BLTNM,0.576,0.675,0,-7.673,0,0.0591,0.124,0.424,0.248,0.306,158.032,4
spotify:track:0xqXbsKJs9dRyIJBZRRNhJ,دكتور نفساني,دكتور نفساني,TUL8TE,2022-11-15,179568,0,false,,2023-09-28T12:54:54Z,"egyptian hip hop,egyptian pop,arabic hip hop",TUL8TE,0.724,0.926,8,-5.125,1,0.0543,0.0844,0.0243,0.208,0.546,139.108,4
